id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
378,1.22706834482e-07,4.34959089178e-09,7.25724342183e-08,4.02857076006e-08,3.91400902451e-09,1.29914265673e-07,2.34900850282e-06,4.1483836012e-10,5.28249444171e-07,3.42712428815e-08,5.79278119809e-10,1.38529101539e-09,5.86171649115e-09,1.85562671288e-09,9.05551408291e-09,3.76246900251e-09,7.45441713582e-09,1.0062771611e-08,1.47317179859e-09,5.36523877329e-08,1.89072423757e-08,7.58334946298e-11,1.44459749632e-10,3.44432609193e-09,8.4307205745e-09,3.19736295099e-10,3.29936494562e-07,8.67104465532e-09,1.12866424842e-11,3.91458655998e-12,1.95003553547e-12,8.67338317716e-10,4.1768047054e-09,1.10373283969e-08,3.62089351231e-09,8.49303311571e-10,1.20427361388e-07,1.30933600699e-07,1.65312902396e-07,8.75337978117e-10,7.88546382979e-09,1.43200056944e-08,4.55603801528e-08,8.64131438756e-08,1.21670308569e-09,6.17709226562e-09,1.1227735571e-12,2.08136199937e-07,1.97229956331e-10,1.2197017115e-09,8.0611800405e-09,6.42746503911e-09,3.0329132592e-10,6.97842316162e-12,7.15445169339e-09,3.51331654936e-10,1.6522582906e-11,2.18780205311e-09,6.36054825188e-08,0.999962242649,1.2407945901e-08,5.49386293812e-08,1.62279104956e-09,4.72734258214e-06,8.27217343278e-12,3.63762702532e-09,1.32686281008e-10,3.73257103955e-10,1.29457609712e-10,1.26742230542e-08,2.92079676635e-08,5.71515978025e-06,9.88736556125e-08,5.32932904169e-10,9.9875433544e-12,1.73293818143e-10,9.73119864864e-08,2.16238968703e-08,8.43713289263e-07,5.8277731893e-08,1.80152866518e-05,5.04204400466e-11,2.86702641703e-06,5.28663581898e-09,2.78674661588e-07,1.19440812533e-08,5.45427369121e-10,5.82504316743e-09,4.535469988e-12,1.93096897673e-08,3.58606363739e-09,4.82874242262e-10,3.07580387394e-10,1.64505220458e-10,6.95850793781e-08,1.37970368139e-07,1.45391635711e-08,4.43398127254e-10,4.74482898781e-11
381,1.94611997074e-09,1.14761744964e-08,4.06865019708e-09,4.37157332835e-10,7.38248850999e-07,2.45156892133e-05,1.30798164064e-08,9.38827773117e-09,1.74561850345e-07,1.5205238589e-07,8.5854862785e-08,1.13222371236e-08,9.78513001166e-10,1.2366115129e-08,2.15926637731e-09,2.96126393521e-09,3.77873629508e-08,2.3512400717e-12,1.02310157857e-06,7.26518215112e-10,5.65064496403e-08,1.12907868855e-09,9.95671893528e-08,5.31315588827e-11,7.56351255768e-09,4.74846334538e-08,7.91427964755e-10,3.71157235576e-12,1.65708861848e-07,7.96388423654e-12,1.45070439949e-10,5.79377133904e-10,7.70422355375e-11,3.82957451428e-07,1.24558571517e-13,0.999962746893,5.9098714369e-11,2.92342179151e-12,1.05356331453e-13,2.82277625898e-11,3.75834346797e-13,8.99653053633e-10,7.5820739555e-10,5.93368790829e-11,6.33455270151e-08,1.43943125528e-13,1.89210476017e-09,5.755624908e-15,6.235503211e-12,1.26065889663e-08,1.17659770822e-13,7.48705189073e-09,1.8024019621e-10,7.38101764264e-09,6.18412821291e-08,6.0392091281e-09,1.3183984776e-07,1.94153162502e-13,2.33554311156e-15,1.85476500476e-11,3.54463018825e-11,4.42526008969e-10,8.46210040134e-10,2.00323416085e-08,1.99593040635e-08,1.38628411523e-08,1.21353131359e-08,1.15969809828e-13,4.01503311556e-13,1.05224632666e-08,1.11669804552e-06,2.42382887586e-06,8.61070042563e-10,3.67207869645e-08,2.50678700392e-08,1.61865107077e-09,5.2219090435e-11,8.49331344594e-09,5.63042013387e-08,1.53524161729e-09,2.87217584159e-06,5.51087030274e-14,4.46375019802e-13,7.04392249336e-10,6.98829881332e-11,1.59565661207e-14,3.90751187677e-11,1.23310835328e-14,7.98796015956e-09,3.61707360669e-11,6.31605699288e-11,1.72972531702e-08,1.07889905287e-06,1.6698303425e-06,2.58940186166e-12,6.39740820909e-12,1.09951648517e-12,1.26488139114e-09,4.8106231084e-10
384,7.20239305336e-08,1.5778823988e-09,2.15366179612e-07,3.69394241784e-07,1.49469318831e-09,1.3620732575e-09,1.24328004574e-07,2.83236072433e-07,3.44627444464e-09,2.71739618824e-10,4.93977569571e-08,4.58576692375e-08,1.94078161671e-08,3.01688641177e-07,5.09689559563e-09,1.95671325114e-08,8.73762218091e-11,1.70065993339e-06,1.16596574305e-07,5.53318101239e-08,6.68464386071e-09,5.3655462039e-09,4.05287926923e-10,1.28298918283e-09,4.42076915655e-08,1.00306450642e-07,3.54972672069e-08,2.64211321281e-09,4.76989091161e-08,3.47496201862e-10,1.92358860647e-06,3.32710749986e-09,4.77822408563e-08,8.28855235629e-09,3.35999168522e-08,9.7806618526e-10,2.27399329193e-08,1.97878531255e-09,1.51568880432e-08,6.57408578263e-10,8.7988988983e-09,1.63842787329e-09,1.50584392145e-07,5.15765145549e-06,4.10304261989e-08,1.9290167375e-07,2.40875369442e-10,1.25462351395e-07,5.5754660783e-08,4.26195777196e-07,1.69402788388e-06,8.67013072987e-11,7.27993951302e-06,2.67130446701e-07,1.88187995992e-08,6.46625270276e-09,4.81332331081e-11,2.06296961423e-07,4.57611192216e-07,5.44517217999e-08,4.06438536478e-07,2.06442047256e-08,2.73306095249e-08,1.01617938073e-08,4.32927768851e-11,6.84451424923e-08,1.66841927024e-09,1.59313375623e-06,5.38383877764e-07,2.1047052095e-06,3.21036090464e-09,1.51583316457e-08,8.86761152821e-10,5.73885551262e-06,1.32876834474e-11,1.18408661737e-08,2.20382517595e-08,3.64704949841e-08,5.79930509749e-11,1.35154879945e-07,3.89621889266e-10,3.31936541324e-06,9.91130066662e-09,4.46690132778e-08,8.4003429941e-09,2.89091701407e-07,0.999962571114,4.34171107997e-08,6.16231956596e-10,1.14964670794e-07,6.11036011648e-08,9.43910471481e-09,1.18180307457e-07,1.51355857993e-09,4.82865153966e-07,3.9351840705e-08,1.24753901842e-07,3.43342801919e-09,1.88913383985e-07
385,5.3458737411e-09,0.999937149935,2.89850453777e-09,4.29203179151e-08,3.26338074222e-06,7.41789859775e-08,1.02622328712e-07,1.28570707303e-07,1.06940544108e-06,2.91061262433e-06,1.69289112826e-08,1.15428655351e-05,5.30937550037e-08,4.08772650988e-07,2.68383021935e-07,6.18162345495e-08,2.41548419741e-05,1.82355788795e-09,6.50304176725e-09,2.05494976135e-06,4.63164263005e-08,2.32319782703e-08,8.23800474811e-09,6.7076343208e-11,4.09613591048e-11,9.34065183873e-08,1.02929263348e-05,3.30776615717e-10,3.3937765632e-10,1.64149618355e-09,8.64972980264e-11,1.12544504839e-08,5.81556586181e-07,1.12175174381e-07,3.22051382268e-10,1.03285008571e-07,3.13743329127e-09,9.46811470666e-10,2.78712933967e-10,1.16802483442e-08,3.26379587686e-11,3.08691992815e-07,1.74167928874e-09,1.34420960269e-11,2.32525056146e-08,6.10808622698e-10,9.07292751784e-10,6.76547464518e-09,8.33177019561e-08,9.0996848669e-09,5.88994963147e-10,2.30008487033e-09,1.85117962874e-10,6.74805615834e-09,2.70815729153e-08,5.68109010937e-10,2.38967110755e-08,1.69292253837e-10,4.83676228807e-11,3.42127297649e-09,1.60497475584e-08,3.69361706239e-10,2.48400187163e-08,4.67215051333e-08,5.48178735011e-08,5.67897367106e-09,4.44400987563e-08,1.32860594494e-11,6.10551827452e-11,5.78984794923e-09,1.03540760643e-10,1.13311018192e-08,2.2845363712e-09,5.42649770489e-08,2.04777358173e-08,7.20405601846e-09,9.23936840203e-10,3.77427202003e-08,2.60101098014e-07,1.34922873342e-08,1.1153013459e-07,2.14353774039e-11,4.11860303267e-12,1.07318118609e-08,1.10158014786e-07,1.29571558156e-07,5.31910750977e-11,3.92513071679e-10,1.53356765965e-09,1.13590879458e-08,7.31212091493e-10,2.39631544332e-08,3.08341452343e-08,7.83491526112e-09,4.67202373665e-08,1.02095451616e-07,3.60155723357e-10,3.91886403488e-09,3.69092744396e-06
391,7.53222706165e-08,4.33239845757e-05,1.39659421872e-07,2.0360936976e-07,1.41388106585e-06,0.000297214207949,1.58319535017e-08,4.37874097751e-08,1.11727730821e-07,1.05655760516e-06,5.87306284482e-07,6.42726768528e-08,5.93368462357e-06,2.7491006855e-09,2.30337433058e-06,7.84714002522e-07,1.10436729088e-05,4.58510738151e-09,2.01039345628e-07,4.70398704811e-08,1.52299305553e-05,5.29482195403e-06,3.06644243478e-07,2.25244313293e-05,6.204373003e-08,1.41285530409e-07,0.998789720541,5.41733818727e-07,1.50950968634e-08,1.80926124697e-08,1.46367754769e-11,2.64351980031e-06,2.43214370957e-07,6.94225720248e-08,6.07200544722e-09,1.54376414587e-06,3.31418751236e-06,1.14660117545e-09,1.79177223511e-06,9.3299392892e-09,7.33013306578e-10,2.33552542657e-06,2.43872528063e-05,1.73608793022e-07,8.46359575778e-07,7.70618376336e-08,5.31575088091e-07,2.68710034957e-09,1.26132675329e-07,1.3515547969e-07,1.34386710353e-06,3.09762100341e-05,1.05318067295e-08,3.95486231559e-06,0.000304110302089,2.75854598586e-05,0.000216716991304,2.48803565201e-09,3.40737591363e-10,1.04162210401e-05,9.72168302555e-08,1.72538167426e-05,4.62700783696e-08,2.3849715982e-05,2.34035945535e-06,2.4187540561e-07,1.21343525192e-05,3.88323149492e-10,2.84435854074e-09,3.91496502714e-06,2.53249229875e-07,4.63325614556e-07,2.11845660012e-06,2.66934755023e-07,4.99787024423e-07,1.60876510058e-05,5.09159055955e-07,2.11382189244e-06,1.97114832189e-05,4.32441916039e-05,8.73229299136e-06,1.21956298863e-09,3.71556837612e-10,8.71591405995e-07,3.15509170747e-06,1.73166155093e-06,2.82116937021e-09,1.90855010228e-07,5.05662897938e-07,3.92369369412e-09,8.07981504855e-09,4.83371138674e-08,1.13349470213e-07,3.67193976168e-08,7.32054536149e-08,5.97326589273e-09,1.25489588816e-06,4.897225098e-06,1.43542128514e-06
395,5.5019299848e-10,6.57516425036e-10,1.53476918047e-08,1.62858946475e-06,7.78581867798e-10,1.59936994736e-09,4.17672282097e-08,1.40464228998e-10,2.41957226732e-10,1.0851362399e-09,5.71247779154e-12,2.50469594802e-10,9.38385986436e-10,4.69366628595e-11,1.94566626538e-10,1.4516798766e-08,1.63322149578e-10,1.7061341204e-10,3.61557568275e-11,1.28145731078e-09,2.08552414685e-09,6.8799769601e-08,4.49063786253e-08,2.54259012559e-06,1.06159450319e-07,1.04616069206e-08,3.0836396317e-09,3.65105710101e-09,6.76148852875e-06,3.58428229684e-07,2.3952679472e-09,3.00636401065e-09,1.340899057e-09,1.70907477897e-10,4.72836836409e-08,1.34625278216e-11,4.30120638065e-07,1.51601537165e-08,0.999952199157,2.34510975561e-05,1.32080891637e-08,5.61455305174e-10,2.95621851861e-08,6.29813604846e-07,4.26162099167e-11,8.32269812903e-09,4.50314285222e-11,3.00685513964e-08,2.49280380413e-10,2.62189270149e-11,3.04343657958e-06,3.01824359618e-09,2.83822685213e-08,1.67893942944e-10,2.02156407708e-08,2.33674122713e-11,1.97210505037e-13,2.89147166343e-06,4.68106915627e-09,2.04643948398e-09,4.27414644354e-08,2.23212647632e-09,3.08576209684e-08,2.28391405195e-09,6.81719351794e-12,7.95438062345e-11,5.37387277159e-10,1.36639418534e-07,3.39229509507e-08,2.52494392823e-10,5.67705394263e-12,9.56393836448e-11,7.24027200886e-10,9.09544933696e-11,1.94178234868e-13,4.49431217388e-10,2.73244781866e-08,5.92241224976e-09,3.77725209793e-11,2.17153424939e-07,2.23001355249e-12,6.69353456322e-08,9.07647069435e-09,2.10705169231e-10,1.28968469805e-07,1.59518812205e-07,1.93635112157e-11,4.13643185143e-08,2.52896084146e-10,3.64876274076e-08,2.43626588222e-09,4.78852679581e-13,5.98184048588e-10,1.86848639808e-12,3.15436576658e-09,5.64066963159e-10,4.57271092911e-06,3.13622670875e-10,1.09204214106e-08
399,1.93590155553e-06,7.25933190461e-09,2.69908705276e-06,4.55653234799e-05,2.92967210107e-08,1.54094979061e-07,1.73515593167e-06,3.71213534966e-09,1.94683016941e-07,1.02489390043e-08,1.04645163398e-07,5.51533324817e-08,7.6852592338e-08,6.16284665887e-09,1.1942788969e-08,5.57520394486e-08,1.50397675565e-07,1.4120787775e-08,8.32377116602e-06,1.70965825697e-07,1.06616504074e-06,2.99169199574e-07,9.85299677765e-08,1.36228168453e-06,0.000255741418951,8.08238011891e-07,7.607983865e-07,8.50495071739e-08,7.7089542108e-08,2.56643058866e-09,9.79254975185e-06,3.36911551799e-06,3.23153956527e-08,4.31195852977e-09,1.77246081929e-07,3.08842176729e-08,2.66673848362e-06,4.04542421088e-08,3.30541463499e-07,5.27928360552e-06,1.20578938495e-05,9.07905327293e-09,3.06863770449e-07,0.998906922595,3.14325033706e-07,1.16428852885e-07,1.18817991284e-09,1.94841334386e-07,4.86801633621e-08,1.96254393303e-07,9.24671894007e-06,2.2072689688e-08,9.65753768822e-07,7.77479899824e-08,1.81172302796e-07,8.634130928e-08,3.07520177828e-09,7.57273777912e-07,5.19334986793e-07,3.44166955292e-07,4.56711648443e-06,4.96443713571e-07,1.45016904932e-07,7.09934439537e-07,3.11717326934e-10,1.55929808558e-08,1.60735312809e-09,8.03316386499e-07,1.56952236456e-08,0.000258587217058,1.27243667001e-08,1.71103024613e-07,3.09965806513e-08,3.47366252643e-06,4.3248051634e-11,2.23790290073e-08,9.02902817434e-06,8.0190031835e-07,5.74793029168e-10,1.37441044684e-05,6.31022692658e-09,1.69606584789e-07,4.7100478062e-07,6.50780358435e-09,1.37644283395e-08,6.72081976768e-05,1.90175276615e-06,6.07429295482e-07,8.92181516848e-10,2.07104738912e-06,3.24894610618e-06,4.20142763432e-09,2.18487882855e-07,7.24037975764e-09,2.43190231375e-07,3.04001753436e-07,0.000348602839042,6.19740802014e-06,3.87320666535e-07
400,7.76993133318e-08,2.50709660557e-06,9.13470743249e-10,2.80332221101e-07,1.05582556567e-07,5.07493917478e-06,4.00368540318e-12,8.97195315321e-10,1.07561726489e-08,1.96127962591e-07,1.49087896791e-05,6.30175184479e-10,6.88551597482e-07,5.74930556746e-10,1.01190730992e-06,6.64200218446e-09,6.29478260382e-06,3.25379886226e-10,6.94735688964e-10,6.47748693476e-09,3.69509918385e-09,0.000240747577603,4.9951149708e-11,2.56760208934e-11,1.23888810967e-11,1.94319547602e-10,0.0002083297038,1.27159165401e-06,2.04500772915e-11,2.03085335996e-10,1.39708710242e-15,3.1635620746e-05,5.40443533344e-07,4.46146705865e-08,2.95930903472e-08,5.18455431991e-08,1.12194992707e-08,1.58861696527e-11,1.09073459276e-08,5.07335131511e-11,5.49349733435e-13,1.00774875571e-05,5.29982889398e-06,1.62848239882e-09,2.96327930072e-06,3.02139490366e-09,3.73137749198e-06,1.1861447626e-12,2.61269125451e-11,7.12262138271e-07,9.17682476245e-08,0.00084758837688,1.314268718e-08,1.0112183584e-07,6.34082024716e-06,6.55612620813e-08,0.00258062377538,1.47994795302e-11,1.49740401824e-09,8.62397611831e-08,1.11651908479e-08,1.16094496799e-07,4.10937033331e-09,1.53333075981e-06,0.000640266465261,8.9071001068e-08,9.46219996302e-06,2.7186414002e-13,1.30881668339e-06,6.62699231496e-07,2.64915376531e-13,7.95478397913e-11,5.61686180709e-07,2.60355567022e-09,3.83792064865e-06,0.986287445434,9.84214249388e-11,2.21755015002e-05,1.78711658505e-05,3.40517021736e-08,9.52093746283e-10,3.60083076436e-09,1.22448769898e-12,0.009022316497,1.57757713923e-05,1.6129545476e-09,2.40365082625e-11,7.07519191255e-11,1.65484089856e-06,1.37653811834e-10,1.03739965407e-09,5.07206220294e-09,1.8116674155e-08,8.66981422765e-10,2.03011897348e-07,9.82471155556e-10,2.18877790254e-08,2.98791661914e-06,7.27638916333e-08
401,2.61811864366e-05,2.02526865707e-07,3.23458273176e-08,1.3215355263e-07,3.11797142206e-07,1.16012411006e-07,5.36809256034e-08,5.46448067299e-08,3.29820815698e-07,6.9048864986e-06,4.28849796622e-07,8.18800096934e-07,1.7885865112e-08,9.32876217405e-07,1.13721588626e-07,2.65264616803e-08,3.43893180044e-07,3.87540757902e-07,2.32151522318e-06,3.99008122398e-08,0.999780909821,2.0959485706e-08,2.57002680761e-07,1.54149554562e-06,3.3124899347e-07,2.44646183769e-08,3.96980149868e-07,2.26727428079e-09,2.74412958788e-07,1.32674117194e-09,1.0860829532e-10,3.13313000412e-06,3.74052640377e-08,5.09851569928e-06,2.24311870882e-10,4.26216704863e-07,2.98297204239e-09,2.48374089481e-09,4.66211112038e-08,2.48573085174e-07,2.27528289534e-11,7.38475036358e-08,1.6702505019e-09,7.51143535359e-09,9.83324514871e-08,5.5521562294e-10,1.05008357961e-07,6.34744932285e-10,2.93200389384e-06,4.13773910321e-07,5.38523555774e-09,1.00859719828e-06,1.20958476358e-08,2.90550658522e-08,1.99978607746e-06,4.76353612682e-07,3.93895342852e-09,2.91007702199e-11,7.44933636302e-10,2.82605032991e-07,4.04185578527e-06,2.57422257608e-08,1.56512697096e-08,1.46438259207e-09,6.56829044825e-08,7.14996253197e-05,4.96992737807e-09,6.80258417491e-13,6.14420576235e-09,6.4316616354e-09,1.03883688302e-07,1.67961085608e-08,6.51543400234e-09,6.98357217958e-09,6.92957612927e-05,5.27308525198e-08,1.26489970799e-08,2.17727578035e-09,2.39992121199e-07,3.52213715331e-06,3.35945636823e-06,1.78082174469e-09,8.08123303708e-11,2.585872557e-08,9.21636527294e-07,1.4393470311e-08,9.49141614444e-10,7.56057604378e-11,7.17995245834e-09,3.14005463153e-08,6.92098503722e-09,9.62483277496e-07,9.8089359011e-08,5.37848109935e-06,5.01207318759e-08,1.04293147069e-08,1.25415522543e-09,1.78335057707e-07,6.51215296392e-08
402,1.43333318937e-08,1.01669532298e-07,2.34641735864e-06,9.38132483474e-07,2.57987324135e-08,3.33045984538e-07,1.60931135893e-06,1.07905181851e-07,5.48945731371e-09,2.2730164331e-09,2.13728784778e-07,6.02936615967e-06,2.24394004418e-08,5.97688035385e-08,3.29895006612e-08,5.11478443721e-08,1.58294057387e-09,2.82435637382e-05,4.11335801209e-08,5.27922336451e-09,7.46536644417e-07,9.32096568925e-09,1.56949910156e-07,5.44235016435e-07,6.50350215653e-09,4.22362107288e-06,6.94963259824e-08,4.28908089823e-07,3.34832893631e-07,1.40829567475e-08,3.14873977856e-07,3.25521992148e-06,3.46008785171e-07,1.26240043934e-07,1.4130567947e-07,3.99404378009e-09,7.41568900121e-08,6.02199922009e-10,5.02356396882e-08,1.46151434496e-08,7.86173033909e-08,1.27808527182e-09,3.99338946486e-08,1.46933118408e-06,3.0106109819e-06,3.46321660998e-06,2.14465501436e-08,7.20004859433e-08,8.97620295132e-09,2.26602832907e-07,7.70827548873e-06,2.05168494263e-08,2.12416489653e-05,3.92026548088e-08,1.08959314781e-08,4.52783532164e-10,4.60000347718e-10,4.37943450011e-07,4.07470414821e-05,6.76034769062e-06,0.99949645126,5.0849550796e-08,9.21640588379e-05,4.15719058278e-09,2.88312811401e-10,6.29700829909e-08,0.00023497866213,4.63538410049e-08,5.60341589411e-10,9.91354767035e-06,1.24421954381e-09,1.72005800275e-08,4.46267916722e-09,5.84052446398e-08,1.318377742e-09,1.13233015103e-08,6.99296631027e-09,1.19878021567e-06,5.50772332266e-10,1.24611051657e-05,2.01709040867e-08,5.00965314043e-06,7.06006440956e-09,9.69862143027e-08,6.05904123104e-07,3.37215790626e-07,5.14930415833e-07,2.33529700398e-07,1.90937146552e-09,3.16228092092e-07,4.67013839057e-08,5.53722389231e-07,1.03962906375e-06,3.21239558157e-09,4.41418187733e-08,6.45671455015e-07,4.73863007248e-06,3.62381147129e-08,1.90845895009e-06
403,3.67755018518e-11,2.30011648065e-10,4.44809649152e-13,3.29067853229e-08,1.25048332558e-09,1.24213896096e-08,3.27432399382e-13,4.92679330769e-12,1.19325196084e-09,5.70948624238e-09,4.54610566553e-08,3.60121346674e-12,6.40467485982e-10,1.01567929128e-08,8.58521518132e-09,5.78236120613e-11,2.09132319473e-08,1.9209333516e-10,2.52477522664e-09,2.76792376701e-12,1.12037656201e-08,4.64769496875e-08,1.60203064933e-07,7.11998018171e-12,3.68026956019e-12,5.32642229202e-09,1.43442074737e-07,1.13526832301e-08,1.78647321493e-09,1.34969273685e-11,9.04109127371e-16,3.76847566942e-08,2.24776743688e-08,1.02624970362e-07,1.31595819161e-12,2.22045919147e-08,5.66205161951e-11,1.39635414375e-15,2.82085309683e-12,5.13067517379e-13,2.70413505205e-17,4.22313477796e-08,1.07496394029e-11,2.71736154846e-13,2.18129412636e-08,1.95606026364e-11,0.99997090175,1.18355241329e-16,5.53914814032e-12,7.53003977608e-10,2.5415372639e-09,6.73406356572e-07,5.93819724836e-10,2.21809412744e-07,4.05698697702e-08,5.11603657472e-08,2.90584109657e-06,6.82487252334e-15,1.48029736642e-15,3.38910993018e-11,5.16464962209e-09,3.22922459371e-11,2.8978272296e-09,1.63953083015e-10,5.72134784689e-07,2.04482101548e-07,1.06188482048e-06,1.1467150964e-16,3.62293448371e-11,3.10361933593e-13,2.38433342338e-12,7.28814349397e-12,8.35842058652e-10,4.92110106838e-13,1.45816941318e-05,4.23187064383e-06,3.16796488253e-15,1.74120672693e-09,1.32910430905e-06,1.45309798336e-07,1.4238907522e-07,1.40230448718e-13,7.01417466827e-17,7.88838016123e-07,7.57050311941e-10,2.36461671131e-14,2.7826603737e-12,8.49355069227e-16,8.06480376161e-07,1.93741300593e-14,2.80071879201e-14,7.78424352149e-08,2.07057597098e-08,3.61491461299e-08,1.95446829443e-12,2.98622694978e-13,2.71087016776e-12,4.18998305358e-07,7.68603837974e-10
405,8.04605980462e-09,2.84563264808e-08,1.2925589876e-06,2.67549556752e-07,1.20419487211e-08,3.77725983803e-08,6.21416576529e-07,5.74525658551e-09,4.68326933823e-08,9.87372225426e-10,2.61403895328e-07,2.21487190956e-09,8.29126467259e-07,8.88930296238e-10,8.1414632399e-08,1.5578105946e-08,3.76572408513e-10,5.8436221988e-08,1.19622133963e-08,8.08636785937e-08,1.09610025161e-07,1.08642521074e-07,1.57589966959e-07,1.89709502718e-07,3.34514852202e-08,2.23894779108e-08,6.59831590463e-07,9.01909116439e-09,1.65337880589e-08,1.68580837817e-07,3.92095368227e-07,5.57562170438e-07,1.89713960187e-07,9.93435699714e-09,2.83401922939e-06,8.56797599154e-10,2.37042815815e-06,4.98705435103e-09,1.86291819088e-06,3.88260351202e-08,7.04046110679e-08,3.9047710878e-09,2.38498877643e-07,2.08390878902e-06,5.43322097764e-08,1.0808841663e-06,1.22560036514e-08,6.61867903317e-08,5.23402585038e-10,2.02230593127e-09,9.85787075771e-08,5.90776008087e-08,5.14494389584e-07,1.24978201233e-09,2.16803879837e-08,4.96968133161e-07,3.91014204667e-11,9.05070473485e-08,5.49182851687e-06,4.84695310653e-08,3.20776636146e-07,1.0521207346e-07,7.86924575191e-07,7.18325874605e-08,6.82002712067e-09,3.3426198355e-08,1.68059884659e-08,5.45670373167e-07,1.8987088416e-07,1.96266631503e-07,1.16885573548e-09,4.03292537286e-10,1.83976811273e-09,7.82227842289e-08,1.37645866557e-12,6.141699295e-10,4.91286580465e-08,5.19897552802e-09,9.14116531613e-11,0.999869908975,3.47329584958e-08,8.46466059402e-06,6.30488675783e-08,6.77445539148e-08,9.32513255643e-08,5.98975657307e-07,5.30623879509e-09,4.67734493932e-08,6.81415704489e-11,8.3717140855e-08,1.25106309981e-07,1.16770617987e-08,7.56498958882e-08,1.00237921643e-08,1.51177935249e-06,8.97725367332e-09,9.17162366077e-05,3.16546948465e-09,9.23667414957e-07
406,4.87398829986e-10,5.18942396262e-09,1.65139748205e-08,2.50508418657e-07,2.11895512414e-08,2.97537460044e-08,2.30370725233e-06,5.0053950341e-08,2.12925137952e-08,6.95081502357e-09,1.86402719014e-08,2.73388812007e-08,7.59700458209e-08,1.02472485919e-06,2.0888514983e-08,6.16104076624e-07,1.46381596449e-08,2.12932575648e-09,1.09475409282e-07,5.31862682233e-08,5.80002479552e-09,2.55602002657e-07,0.999918867761,1.11185695868e-07,8.44978679951e-06,1.57455790068e-06,2.79443654262e-07,5.98662596594e-09,3.87695257801e-06,2.18557708918e-06,7.36370970957e-07,1.86561682364e-08,3.9095300937e-08,2.08288283721e-07,3.08996666856e-08,1.59852062749e-07,3.62172938547e-06,4.65370628882e-09,1.00306654668e-06,6.79638801505e-09,5.62451773861e-08,3.79758317867e-09,2.20025394443e-08,3.10324497511e-07,1.98921240516e-07,1.82055663201e-09,8.17370131803e-08,1.50602591565e-09,8.32130951693e-10,2.10610583182e-09,3.22502993606e-08,1.15982707692e-07,9.65717160144e-08,5.21249818626e-07,9.08529791876e-09,3.72224941548e-07,1.27382311742e-09,7.3606524597e-08,7.63870959458e-12,1.75493259006e-09,3.01046174437e-07,8.71917180378e-08,1.66138255876e-06,3.73042714571e-07,3.0949459864e-09,1.68373894111e-08,6.76820918225e-07,3.85352876402e-05,4.44247428242e-08,1.93548216776e-09,4.1347185587e-06,1.23582195573e-07,3.21018023338e-07,1.32146641169e-07,3.18702102484e-10,8.44315285757e-10,8.73870980254e-10,2.35313086433e-06,8.62196037361e-08,1.04109115032e-06,1.21320782199e-07,1.65236288829e-08,9.61775980127e-10,2.71216321612e-09,3.89063235012e-09,8.31355170204e-10,8.28031886704e-09,9.62720089378e-10,2.25476995956e-07,4.93625650286e-09,7.76293307792e-09,6.37124373823e-09,4.99718129463e-07,4.29859626717e-07,1.18152807594e-09,8.33126065978e-08,1.19587432165e-07,3.08113482507e-07,2.49082728007e-07
